Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2015-04-13T04:00:00.000000+0000,11.834,11.946,11.813,11.878,30095844.0,11.838,11.809,11.795,0.134,0.065,0.126,0.101,-0.043,0.0,-0.04,0.029,19944206.0,27901579.0,28308709.0,11.815,11.786,11.759,0.0033512678148734593,1
2015-04-14T04:00:00.000000+0000,11.892,11.896,11.784,11.809,24182992.0,11.878,11.838,11.809,0.112,0.134,0.065,0.126,0.083,-0.043,0.0,-0.04,30095844.0,19944206.0,27901579.0,11.846,11.813,11.777,-0.005795083795484685,0
2015-04-15T04:00:00.000000+0000,11.816,11.907,11.791,11.881,26289344.0,11.809,11.878,11.838,0.116,0.112,0.134,0.065,-0.065,0.083,-0.043,0.0,24182992.0,30095844.0,19944206.0,11.828,11.812,11.782,0.006099421835107087,1
2015-04-16T04:00:00.000000+0000,11.834,11.885,11.813,11.831,23298825.0,11.881,11.809,11.878,0.072,0.116,0.112,0.134,0.004,-0.065,0.083,-0.043,26289344.0,24182992.0,30095844.0,11.854,11.832,11.798,-0.004265959875541783,0
2015-04-17T04:00:00.000000+0000,11.795,11.813,11.693,11.744,39344249.0,11.831,11.881,11.809,0.119,0.072,0.116,0.112,0.051,0.004,-0.065,0.083,23298825.0,26289344.0,24182992.0,11.843,11.832,11.803,-0.007355322112157954,0
2015-04-20T04:00:00.000000+0000,11.795,11.874,11.795,11.86,32192530.0,11.744,11.831,11.881,0.079,0.119,0.072,0.116,-0.065,0.051,0.004,-0.065,39344249.0,23298825.0,26289344.0,11.793,11.806,11.794,0.009794908250494052,1
2015-04-21T04:00:00.000000+0000,11.863,11.867,11.769,11.798,26109810.0,11.86,11.744,11.831,0.098,0.079,0.119,0.072,0.065,-0.065,0.051,0.004,32192530.0,39344249.0,23298825.0,11.826,11.822,11.804,-0.005191526206862247,0
2015-04-22T04:00:00.000000+0000,11.842,11.881,11.758,11.87,39422762.0,11.798,11.86,11.744,0.123,0.098,0.079,0.119,-0.029,0.065,-0.065,0.051,26109810.0,32192530.0,39344249.0,11.812,11.815,11.803,0.0061049291800743845,1
2015-04-23T04:00:00.000000+0000,12.084,12.427,12.04,12.365,120977720.0,11.87,11.798,11.86,0.387,0.123,0.098,0.079,-0.282,-0.029,0.065,-0.065,39422762.0,26109810.0,32192530.0,11.841,11.831,11.814,0.040846372651121635,1
2015-04-24T04:00:00.000000+0000,12.358,12.398,12.268,12.286,55670096.0,12.365,11.87,11.798,0.13,0.387,0.123,0.098,0.072,-0.282,-0.029,0.065,120977720.0,39422762.0,26109810.0,12.103,11.988,11.902,-0.0064480858042134555,0
2015-04-27T04:00:00.000000+0000,12.3,12.391,12.297,12.315,32396824.0,12.286,12.365,11.87,0.094,0.13,0.387,0.123,-0.014,0.072,-0.282,-0.029,55670096.0,120977720.0,39422762.0,12.195,12.075,11.963,0.0023497761072976183,1
2015-04-28T04:00:00.000000+0000,12.383,12.64,12.344,12.593,64463442.0,12.315,12.286,12.365,0.296,0.094,0.13,0.387,-0.21,-0.014,0.072,-0.282,32396824.0,55670096.0,120977720.0,12.255,12.145,12.019,0.022335950676460447,1
2015-04-29T04:00:00.000000+0000,12.492,12.727,12.477,12.557,53916590.0,12.593,12.315,12.286,0.249,0.296,0.094,0.13,-0.065,-0.21,-0.014,0.072,64463442.0,32396824.0,55670096.0,12.424,12.276,12.11,-0.0028724285793766454,0
2015-04-30T04:00:00.000000+0000,12.535,12.607,12.481,12.513,39313797.0,12.557,12.593,12.315,0.126,0.249,0.296,0.094,0.022,-0.065,-0.21,-0.014,53916590.0,64463442.0,32396824.0,12.49,12.358,12.181,-0.003458679323761072,0
2015-05-01T04:00:00.000000+0000,12.485,12.542,12.329,12.434,45237902.0,12.513,12.557,12.593,0.213,0.126,0.249,0.296,0.051,0.022,-0.065,-0.21,39313797.0,53916590.0,64463442.0,12.502,12.404,12.234,-0.006371139557175902,0
2015-05-04T04:00:00.000000+0000,12.43,12.539,12.373,12.474,28207820.0,12.434,12.513,12.557,0.166,0.213,0.126,0.249,-0.043,0.051,0.022,-0.065,45237902.0,39313797.0,53916590.0,12.468,12.413,12.266,0.003190796606680544,1
2015-05-05T04:00:00.000000+0000,12.459,12.492,12.159,12.181,42109820.0,12.474,12.434,12.513,0.332,0.166,0.213,0.126,0.278,-0.043,0.051,0.022,28207820.0,45237902.0,39313797.0,12.471,12.431,12.299,-0.023737557977449447,0
2015-05-06T04:00:00.000000+0000,12.178,12.206,11.95,12.058,40648786.0,12.181,12.474,12.434,0.256,0.332,0.166,0.213,0.119,0.278,-0.043,0.051,42109820.0,28207820.0,45237902.0,12.326,12.358,12.28,-0.010133984388976974,0
2015-05-07T04:00:00.000000+0000,12.011,12.123,11.961,12.055,29979994.0,12.058,12.181,12.474,0.163,0.256,0.332,0.166,-0.043,0.119,0.278,-0.043,40648786.0,42109820.0,28207820.0,12.192,12.27,12.245,-0.0003001072546044434,0
2015-05-08T04:00:00.000000+0000,12.181,12.221,12.134,12.17,36650174.0,12.055,12.058,12.181,0.087,0.163,0.256,0.332,0.011,-0.043,0.119,0.278,29979994.0,40648786.0,42109820.0,12.123,12.207,12.215,0.009544151317053846,1
2015-05-11T04:00:00.000000+0000,12.156,12.174,12.058,12.098,28439123.0,12.17,12.055,12.058,0.116,0.087,0.163,0.256,0.058,0.011,-0.043,0.119,36650174.0,29979994.0,40648786.0,12.147,12.196,12.208,-0.005954391702864438,0
2015-05-12T04:00:00.000000+0000,12.033,12.261,11.932,12.159,54656838.0,12.098,12.17,12.055,0.329,0.116,0.087,0.163,-0.126,0.058,0.011,-0.043,28439123.0,36650174.0,29979994.0,12.122,12.167,12.19,0.005063423384855546,1
2015-05-13T04:00:00.000000+0000,12.149,12.333,12.127,12.246,46007411.0,12.159,12.098,12.17,0.206,0.329,0.116,0.087,-0.098,-0.126,0.058,0.011,54656838.0,28439123.0,36650174.0,12.141,12.165,12.185,0.007104839227660387,1
2015-05-14T04:00:00.000000+0000,12.311,12.355,12.282,12.329,31655119.0,12.246,12.159,12.098,0.072,0.206,0.329,0.116,-0.018,-0.098,-0.126,0.058,46007411.0,54656838.0,28439123.0,12.194,12.189,12.195,0.006761754943875022,1
2015-05-15T04:00:00.000000+0000,12.322,12.423,12.286,12.401,37421668.0,12.329,12.246,12.159,0.137,0.072,0.206,0.329,-0.079,-0.018,-0.098,-0.126,31655119.0,46007411.0,54656838.0,12.261,12.23,12.216,0.00584298379571366,1
2015-05-18T04:00:00.000000+0000,12.383,12.651,12.376,12.597,78926156.0,12.401,12.329,12.246,0.275,0.137,0.072,0.206,-0.213,-0.079,-0.018,-0.098,37421668.0,31655119.0,46007411.0,12.331,12.28,12.246,0.015607091236079637,1
2015-05-19T04:00:00.000000+0000,12.568,12.589,12.344,12.416,50670407.0,12.597,12.401,12.329,0.246,0.275,0.137,0.072,0.152,-0.213,-0.079,-0.018,78926156.0,37421668.0,31655119.0,12.464,12.373,12.302,-0.014442964242221043,0
2015-05-20T04:00:00.000000+0000,12.438,12.539,12.387,12.506,36118852.0,12.416,12.597,12.401,0.152,0.246,0.275,0.137,-0.069,0.152,-0.213,-0.079,50670407.0,78926156.0,37421668.0,12.44,12.385,12.32,0.0072477093082626495,1
2015-05-21T04:00:00.000000+0000,12.481,12.723,12.47,12.669,55046624.0,12.506,12.416,12.597,0.253,0.152,0.246,0.275,-0.188,-0.069,0.152,-0.213,36118852.0,50670407.0,78926156.0,12.473,12.421,12.349,0.012914218447672465,1
2015-05-22T04:00:00.000000+0000,12.604,12.654,12.506,12.539,34886341.0,12.669,12.506,12.416,0.148,0.253,0.152,0.246,0.065,-0.188,-0.069,0.152,55046624.0,36118852.0,50670407.0,12.571,12.493,12.4,-0.010317952492320936,0
2015-05-26T04:00:00.000000+0000,12.499,12.557,12.376,12.524,53827220.0,12.539,12.669,12.506,0.181,0.148,0.253,0.152,-0.025,0.065,-0.188,-0.069,34886341.0,55046624.0,36118852.0,12.555,12.507,12.422,-0.0011530977305685434,0
2015-05-27T04:00:00.000000+0000,12.553,12.68,12.499,12.625,48502886.0,12.524,12.539,12.669,0.181,0.181,0.148,0.253,-0.072,-0.025,0.065,-0.188,53827220.0,34886341.0,55046624.0,12.54,12.512,12.439,0.008043749463314842,1
2015-05-28T04:00:00.000000+0000,12.629,12.633,12.513,12.571,25939411.0,12.625,12.524,12.539,0.119,0.181,0.181,0.148,0.058,-0.072,-0.025,0.065,48502886.0,53827220.0,34886341.0,12.583,12.545,12.468,-0.004300957200101471,0
2015-05-29T04:00:00.000000+0000,12.553,12.578,12.477,12.477,39567872.0,12.571,12.625,12.524,0.101,0.119,0.181,0.181,0.076,0.058,-0.072,-0.025,25939411.0,48502886.0,53827220.0,12.577,12.553,12.485,-0.007499187069761208,0
2015-06-01T04:00:00.000000+0000,12.474,12.499,12.369,12.409,37384067.0,12.477,12.571,12.625,0.13,0.101,0.119,0.181,0.065,0.076,0.058,-0.072,39567872.0,25939411.0,48502886.0,12.527,12.531,12.483,-0.005516492107399879,0
2015-06-02T04:00:00.000000+0000,12.416,12.474,12.383,12.412,25829651.0,12.409,12.477,12.571,0.09,0.13,0.101,0.119,0.004,0.065,0.076,0.058,37384067.0,39567872.0,25939411.0,12.468,12.495,12.472,0.0002910086158549424,1
2015-06-03T04:00:00.000000+0000,12.445,12.705,12.412,12.654,51789452.0,12.412,12.409,12.477,0.293,0.09,0.13,0.101,-0.21,0.004,0.065,0.076,25829651.0,37384067.0,39567872.0,12.44,12.471,12.462,0.019311900076010226,1
2015-06-04T04:00:00.000000+0000,12.615,12.817,12.564,12.741,74433956.0,12.654,12.412,12.409,0.253,0.293,0.09,0.13,-0.126,-0.21,0.004,0.065,51789452.0,25829651.0,37384067.0,12.547,12.525,12.493,0.006828144966267421,1
2015-06-05T04:00:00.000000+0000,12.701,12.705,12.463,12.488,48608277.0,12.741,12.654,12.412,0.242,0.253,0.293,0.09,0.213,-0.126,-0.21,0.004,74433956.0,51789452.0,25829651.0,12.644,12.588,12.532,-0.02004620710795305,0
2015-06-08T04:00:00.000000+0000,12.463,12.542,12.459,12.495,34329731.0,12.488,12.741,12.654,0.083,0.242,0.253,0.293,-0.033,0.213,-0.126,-0.21,48608277.0,74433956.0,51789452.0,12.566,12.559,12.525,0.0005779246391404446,1
2015-06-09T04:00:00.000000+0000,12.495,12.568,12.463,12.467,31758258.0,12.495,12.488,12.741,0.105,0.083,0.242,0.253,0.029,-0.033,0.213,-0.126,34329731.0,48608277.0,74433956.0,12.531,12.54,12.52,-0.002315464718468105,0
2015-06-10T04:00:00.000000+0000,12.495,12.557,12.495,12.542,41457485.0,12.467,12.495,12.488,0.061,0.105,0.083,0.242,-0.047,0.029,-0.033,0.213,31758258.0,34329731.0,48608277.0,12.499,12.519,12.512,0.0060666689343987805,1
2015-06-11T04:00:00.000000+0000,12.578,12.636,12.564,12.6,40303619.0,12.542,12.467,12.495,0.072,0.061,0.105,0.083,-0.022,-0.047,0.029,-0.033,41457485.0,31758258.0,34329731.0,12.521,12.526,12.517,0.004597894804976149,1
2015-06-12T04:00:00.000000+0000,12.553,12.629,12.513,12.517,34250688.0,12.6,12.542,12.467,0.116,0.072,0.061,0.105,0.036,-0.022,-0.047,0.029,40303619.0,41457485.0,31758258.0,12.56,12.547,12.53,-0.0066160311580581435,0
2015-06-15T04:00:00.000000+0000,12.477,12.488,12.427,12.43,32392322.0,12.517,12.6,12.542,0.061,0.116,0.072,0.061,0.047,0.036,-0.022,-0.047,34250688.0,40303619.0,41457485.0,12.539,12.539,12.528,-0.006950289080673979,0
2015-06-16T04:00:00.000000+0000,12.391,12.553,12.376,12.524,39362255.0,12.43,12.517,12.6,0.177,0.061,0.116,0.072,-0.134,0.047,0.036,-0.022,32392322.0,34250688.0,40303619.0,12.485,12.507,12.512,0.007527336942453039,1
2015-06-17T04:00:00.000000+0000,12.542,12.589,12.477,12.571,40323612.0,12.524,12.43,12.517,0.112,0.177,0.061,0.116,-0.029,-0.134,0.047,0.036,39362255.0,32392322.0,34250688.0,12.504,12.512,12.514,0.003742792263213497,1
2015-06-18T04:00:00.000000+0000,12.571,12.68,12.557,12.651,49429157.0,12.571,12.524,12.43,0.123,0.112,0.177,0.061,-0.079,-0.029,-0.134,0.047,40323612.0,39362255.0,32392322.0,12.538,12.529,12.523,0.00630171231962441,1
2015-06-19T04:00:00.000000+0000,12.615,12.665,12.6,12.64,47215164.0,12.651,12.571,12.524,0.065,0.123,0.112,0.177,-0.025,-0.079,-0.029,-0.134,49429157.0,40323612.0,39362255.0,12.594,12.565,12.544,-0.0008571164812759919,0
2015-06-22T04:00:00.000000+0000,12.68,12.698,12.644,12.658,31228526.0,12.64,12.651,12.571,0.054,0.065,0.123,0.112,0.022,-0.025,-0.079,-0.029,47215164.0,49429157.0,40323612.0,12.617,12.587,12.559,0.0014280693746343742,1
2015-06-23T04:00:00.000000+0000,12.849,13.095,12.828,12.972,92641472.0,12.658,12.64,12.651,0.267,0.054,0.065,0.123,-0.123,0.022,-0.025,-0.079,31228526.0,47215164.0,49429157.0,12.638,12.608,12.575,0.02452560800738038,1
2015-06-24T04:00:00.000000+0000,12.976,12.987,12.889,12.925,44278797.0,12.972,12.658,12.64,0.098,0.267,0.054,0.065,0.051,-0.123,0.022,-0.025,92641472.0,31228526.0,47215164.0,12.805,12.714,12.638,-0.0036266694004666537,0
2015-06-25T04:00:00.000000+0000,13.052,13.167,13.019,13.07,63002805.0,12.925,12.972,12.658,0.148,0.098,0.267,0.054,-0.018,0.051,-0.123,0.022,44278797.0,92641472.0,31228526.0,12.865,12.776,12.684,0.011117373498842183,1
2015-06-26T04:00:00.000000+0000,13.142,13.149,12.972,13.048,39727812.0,13.07,12.925,12.972,0.177,0.148,0.098,0.267,0.094,-0.018,0.051,-0.123,63002805.0,44278797.0,92641472.0,12.967,12.862,12.745,-0.0016593525191932548,0
2015-06-29T04:00:00.000000+0000,12.958,13.088,12.914,12.922,38394941.0,13.048,13.07,12.925,0.173,0.177,0.148,0.098,0.036,0.094,-0.018,0.051,39727812.0,63002805.0,44278797.0,13.008,12.917,12.793,-0.009737552451894069,0
2015-06-30T04:00:00.000000+0000,13.016,13.059,12.81,12.831,41560492.0,12.922,13.048,13.07,0.249,0.173,0.177,0.148,0.184,0.036,0.094,-0.018,38394941.0,39727812.0,63002805.0,12.965,12.918,12.814,-0.007013505636276869,0
2015-07-01T04:00:00.000000+0000,12.857,12.871,12.741,12.849,48951193.0,12.831,12.922,13.048,0.13,0.249,0.173,0.177,0.007,0.184,0.036,0.094,41560492.0,38394941.0,39727812.0,12.898,12.893,12.817,0.0014066269447723164,1
2015-07-02T04:00:00.000000+0000,12.951,12.979,12.875,12.907,29464693.0,12.849,12.831,12.922,0.105,0.13,0.249,0.173,0.043,0.007,0.184,0.036,48951193.0,41560492.0,38394941.0,12.874,12.88,12.822,0.004487896881317662,1
2015-07-06T04:00:00.000000+0000,12.86,12.882,12.813,12.864,33947757.0,12.907,12.849,12.831,0.069,0.105,0.13,0.249,-0.004,0.043,0.007,0.184,29464693.0,48951193.0,41560492.0,12.89,12.888,12.835,-0.0033640330097890717,0
2015-07-07T04:00:00.000000+0000,12.929,12.951,12.777,12.922,35938524.0,12.864,12.907,12.849,0.173,0.069,0.105,0.13,0.007,-0.004,0.043,0.007,33947757.0,29464693.0,48951193.0,12.877,12.881,12.84,0.004483014819975938,1
2015-07-08T04:00:00.000000+0000,12.97,12.985,12.772,12.79,41827411.0,12.922,12.864,12.907,0.213,0.173,0.069,0.105,0.18,0.007,-0.004,0.043,35938524.0,33947757.0,29464693.0,12.899,12.893,12.853,-0.010229679144989018,0
2015-07-09T04:00:00.000000+0000,12.875,12.882,12.621,12.643,43786401.0,12.79,12.922,12.864,0.261,0.213,0.173,0.069,0.232,0.18,0.007,-0.004,41827411.0,35938524.0,33947757.0,12.845,12.863,12.843,-0.011564469932049681,0
2015-07-10T04:00:00.000000+0000,12.728,12.812,12.702,12.739,41042941.0,12.643,12.79,12.922,0.11,0.261,0.213,0.173,-0.011,0.232,0.18,0.007,43786401.0,41827411.0,35938524.0,12.744,12.798,12.811,0.007532029260172508,1
2015-07-13T04:00:00.000000+0000,12.775,12.856,12.746,12.823,35487437.0,12.739,12.643,12.79,0.11,0.11,0.261,0.213,-0.048,-0.011,0.232,0.18,41042941.0,43786401.0,41827411.0,12.741,12.781,12.8,0.00661599368586576,1
2015-07-14T04:00:00.000000+0000,12.772,12.915,12.742,12.911,33288538.0,12.823,12.739,12.643,0.173,0.11,0.11,0.261,-0.14,-0.048,-0.011,0.232,35487437.0,41042941.0,43786401.0,12.782,12.793,12.803,0.006857290345647002,1
2015-07-15T04:00:00.000000+0000,12.904,12.915,12.75,12.768,38455448.0,12.911,12.823,12.739,0.165,0.173,0.11,0.11,0.136,-0.14,-0.048,-0.011,33288538.0,35487437.0,41042941.0,12.847,12.828,12.821,-0.011167126873688257,0
2015-07-16T04:00:00.000000+0000,12.812,12.937,12.812,12.926,24430845.0,12.768,12.911,12.823,0.125,0.165,0.173,0.11,-0.114,0.136,-0.14,-0.048,38455448.0,33288538.0,35487437.0,12.807,12.81,12.812,0.012305217235046632,1
2015-07-17T04:00:00.000000+0000,12.904,12.956,12.831,12.871,28995997.0,12.926,12.768,12.911,0.125,0.125,0.165,0.173,0.033,-0.114,0.136,-0.14,24430845.0,38455448.0,33288538.0,12.867,12.844,12.83,-0.004275367564104453,0
2015-07-20T04:00:00.000000+0000,12.882,12.889,12.761,12.831,29415043.0,12.871,12.926,12.768,0.129,0.125,0.125,0.165,0.051,0.033,-0.114,0.136,28995997.0,24430845.0,38455448.0,12.869,12.852,12.837,-0.0031468533824443264,0
2015-07-21T04:00:00.000000+0000,12.746,12.746,12.643,12.709,36902131.0,12.831,12.871,12.926,0.103,0.129,0.125,0.125,0.037,0.051,0.033,-0.114,29415043.0,28995997.0,24430845.0,12.85,12.846,12.836,-0.009500266072465366,0
2015-07-22T04:00:00.000000+0000,12.592,12.628,12.507,12.599,68577639.0,12.709,12.831,12.871,0.121,0.103,0.129,0.125,-0.007,0.037,0.051,0.033,36902131.0,29415043.0,28995997.0,12.78,12.806,12.816,-0.008716127241526159,0
2015-07-23T04:00:00.000000+0000,12.603,12.625,12.448,12.474,49059893.0,12.599,12.709,12.831,0.176,0.121,0.103,0.129,0.129,-0.007,0.037,0.051,68577639.0,36902131.0,29415043.0,12.689,12.745,12.781,-0.009971207621262836,0
2015-07-24T04:00:00.000000+0000,12.742,12.9,12.606,12.606,115520192.0,12.474,12.599,12.709,0.294,0.176,0.121,0.103,0.136,0.129,-0.007,0.037,49059893.0,68577639.0,36902131.0,12.582,12.666,12.732,0.010554566532661593,1
2015-07-27T04:00:00.000000+0000,12.581,12.742,12.507,12.617,66893246.0,12.606,12.474,12.599,0.235,0.294,0.176,0.121,-0.037,0.136,0.129,-0.007,115520192.0,49059893.0,68577639.0,12.594,12.648,12.712,0.0008745897468266411,1
2015-07-28T04:00:00.000000+0000,12.709,12.713,12.581,12.621,70106727.0,12.617,12.606,12.474,0.132,0.235,0.294,0.176,0.088,-0.037,0.136,0.129,66893246.0,115520192.0,49059893.0,12.606,12.639,12.697,0.0002913348313661039,1
2015-07-29T04:00:00.000000+0000,12.673,12.834,12.636,12.753,56913596.0,12.621,12.617,12.606,0.199,0.132,0.235,0.294,-0.081,0.088,-0.037,0.136,70106727.0,66893246.0,115520192.0,12.613,12.634,12.685,0.010431998864241393,1
2015-07-30T04:00:00.000000+0000,12.816,12.827,12.75,12.794,34369451.0,12.753,12.621,12.617,0.077,0.199,0.132,0.235,0.022,-0.081,0.088,-0.037,56913596.0,70106727.0,66893246.0,12.683,12.669,12.696,0.0031657977520740967,1
2015-07-31T04:00:00.000000+0000,12.845,12.864,12.764,12.772,39562312.0,12.794,12.753,12.621,0.099,0.077,0.199,0.132,0.074,0.022,-0.081,0.088,34369451.0,56913596.0,70106727.0,12.739,12.706,12.712,-0.001725712353455869,0
2015-08-03T04:00:00.000000+0000,12.849,12.875,12.684,12.742,39293142.0,12.772,12.794,12.753,0.191,0.099,0.077,0.199,0.107,0.074,0.022,-0.081,39562312.0,34369451.0,56913596.0,12.755,12.725,12.721,-0.002305342696063174,0
2015-08-04T04:00:00.000000+0000,12.79,12.794,12.684,12.713,34754868.0,12.742,12.772,12.794,0.11,0.191,0.099,0.077,0.077,0.107,0.074,0.022,39293142.0,39562312.0,34369451.0,12.749,12.73,12.724,-0.002311194695320915,0
2015-08-05T04:00:00.000000+0000,12.79,12.805,12.687,12.709,30236982.0,12.713,12.742,12.772,0.118,0.11,0.191,0.099,0.081,0.077,0.107,0.074,34754868.0,39293142.0,39562312.0,12.731,12.725,12.723,-0.0002887031195412676,0
2015-08-06T04:00:00.000000+0000,12.702,12.717,12.481,12.588,43340081.0,12.709,12.713,12.742,0.235,0.118,0.11,0.191,0.114,0.081,0.077,0.107,30236982.0,34754868.0,39293142.0,12.72,12.72,12.721,-0.00959184206256032,0
2015-08-07T04:00:00.000000+0000,12.54,12.595,12.514,12.577,33930942.0,12.588,12.709,12.713,0.081,0.235,0.118,0.11,-0.037,0.114,0.081,0.077,43340081.0,30236982.0,34754868.0,12.654,12.682,12.699,-0.0008767856788254169,0
2015-08-10T04:00:00.000000+0000,12.61,12.786,12.573,12.786,38634055.0,12.577,12.588,12.709,0.213,0.081,0.235,0.118,-0.176,-0.037,0.114,0.081,33930942.0,43340081.0,30236982.0,12.615,12.651,12.68,0.016524624266215718,1
2015-08-11T04:00:00.000000+0000,12.72,12.853,12.709,12.739,46873175.0,12.786,12.577,12.588,0.143,0.213,0.081,0.235,-0.018,-0.176,-0.037,0.114,38634055.0,33930942.0,43340081.0,12.701,12.691,12.697,-0.0037448838986869227,0
2015-08-12T04:00:00.000000+0000,12.448,12.525,12.298,12.507,82054238.0,12.739,12.786,12.577,0.228,0.143,0.213,0.081,-0.059,-0.018,-0.176,-0.037,46873175.0,38634055.0,33930942.0,12.72,12.705,12.704,-0.018349267601354288,0
2015-08-13T04:00:00.000000+0000,12.503,12.562,12.423,12.43,47029936.0,12.507,12.739,12.786,0.14,0.228,0.143,0.213,0.074,-0.059,-0.018,-0.176,82054238.0,46873175.0,38634055.0,12.613,12.647,12.672,-0.006191860844609469,0
2015-08-14T04:00:00.000000+0000,12.467,12.518,12.419,12.518,30133710.0,12.43,12.507,12.739,0.099,0.14,0.228,0.143,-0.051,0.074,-0.059,-0.018,47029936.0,82054238.0,46873175.0,12.522,12.583,12.634,0.007073617454692544,1
2015-08-17T04:00:00.000000+0000,12.485,12.584,12.463,12.584,27870994.0,12.518,12.43,12.507,0.121,0.099,0.14,0.228,-0.099,-0.051,0.074,-0.059,30133710.0,47029936.0,82054238.0,12.52,12.564,12.615,0.005272304035333694,1
2015-08-18T04:00:00.000000+0000,12.559,12.658,12.544,12.628,27192577.0,12.584,12.518,12.43,0.114,0.121,0.099,0.14,-0.07,-0.099,-0.051,0.074,27870994.0,30133710.0,47029936.0,12.552,12.57,12.61,0.003499439181481455,1
2015-08-19T04:00:00.000000+0000,12.61,12.684,12.525,12.632,27988433.0,12.628,12.584,12.518,0.158,0.114,0.121,0.099,-0.022,-0.07,-0.099,-0.051,27192577.0,27870994.0,30133710.0,12.59,12.587,12.613,0.00029092949914315323,1
2015-08-20T04:00:00.000000+0000,12.562,12.669,12.481,12.481,50793142.0,12.632,12.628,12.584,0.187,0.158,0.114,0.121,0.081,-0.022,-0.07,-0.099,27988433.0,27192577.0,27870994.0,12.611,12.6,12.616,-0.012004024094317894,0
2015-08-21T04:00:00.000000+0000,12.389,12.481,12.272,12.272,55126991.0,12.481,12.632,12.628,0.21,0.187,0.158,0.114,0.118,0.081,-0.022,-0.07,50793142.0,27988433.0,27192577.0,12.546,12.565,12.595,-0.016931821365028882,0
2015-08-24T04:00:00.000000+0000,11.831,12.018,11.386,11.9,102254241.0,12.272,12.481,12.632,0.632,0.21,0.187,0.158,-0.07,0.118,0.081,-0.022,55126991.0,50793142.0,27988433.0,12.409,12.479,12.543,-0.030725063675505208,0
2015-08-25T04:00:00.000000+0000,12.173,12.173,11.68,11.691,67092641.0,11.9,12.272,12.481,0.493,0.632,0.21,0.187,0.482,-0.07,0.118,0.081,102254241.0,55126991.0,50793142.0,12.155,12.31,12.441,-0.01776574140971857,0
2015-08-26T04:00:00.000000+0000,11.897,12.077,11.768,12.018,65711709.0,11.691,11.9,12.272,0.309,0.493,0.632,0.21,-0.121,0.482,-0.07,0.118,67092641.0,102254241.0,55126991.0,11.923,12.129,12.322,0.02760336000546778,1
2015-08-27T04:00:00.000000+0000,12.136,12.312,12.066,12.294,56389028.0,12.018,11.691,11.9,0.246,0.309,0.493,0.632,-0.158,-0.121,0.482,-0.07,65711709.0,67092641.0,102254241.0,11.97,12.096,12.273,0.022683404906306593,1
2015-08-28T04:00:00.000000+0000,12.257,12.298,12.169,12.239,31979896.0,12.294,12.018,11.691,0.129,0.246,0.309,0.493,0.018,-0.158,-0.121,0.482,56389028.0,65711709.0,67092641.0,12.132,12.154,12.277,-0.004495922884737943,0
2015-08-31T04:00:00.000000+0000,12.206,12.235,12.136,12.206,29507326.0,12.239,12.294,12.018,0.099,0.129,0.246,0.309,0.0,0.018,-0.158,-0.121,31979896.0,56389028.0,65711709.0,12.185,12.179,12.271,-0.002707194464552256,0
2015-09-01T04:00:00.000000+0000,11.985,12.055,11.823,11.882,43755552.0,12.206,12.239,12.294,0.232,0.099,0.129,0.246,0.103,0.0,0.018,-0.158,29507326.0,31979896.0,56389028.0,12.196,12.187,12.26,-0.026863510563332246,0
2015-09-02T04:00:00.000000+0000,12.121,12.121,11.948,12.066,31899132.0,11.882,12.206,12.239,0.173,0.232,0.099,0.129,0.055,0.103,0.0,0.018,43755552.0,29507326.0,31979896.0,12.039,12.097,12.2,0.015351718826809531,1
2015-09-03T04:00:00.000000+0000,12.121,12.22,12.103,12.147,30231422.0,12.066,11.882,12.206,0.118,0.173,0.232,0.099,-0.026,0.055,0.103,0.0,31899132.0,43755552.0,29507326.0,12.052,12.088,12.179,0.006681223353880671,1
2015-09-04T04:00:00.000000+0000,12.014,12.051,11.893,11.97,38818224.0,12.147,12.066,11.882,0.158,0.118,0.173,0.232,0.044,-0.026,0.055,0.103,30231422.0,31899132.0,43755552.0,12.1,12.105,12.174,-0.014634504742685442,0
2015-09-08T04:00:00.000000+0000,12.114,12.202,12.062,12.184,24958724.0,11.97,12.147,12.066,0.14,0.158,0.118,0.173,-0.07,0.044,-0.026,0.055,38818224.0,30231422.0,31899132.0,12.035,12.066,12.141,0.017655883508940994,1
2015-09-09T04:00:00.000000+0000,12.279,12.316,12.029,12.051,29868248.0,12.184,11.97,12.147,0.287,0.14,0.158,0.118,0.228,-0.07,0.044,-0.026,24958724.0,38818224.0,30231422.0,12.109,12.1,12.148,-0.010921964683396507,0
2015-09-10T04:00:00.000000+0000,12.048,12.073,11.967,12.04,33897445.0,12.051,12.184,11.97,0.107,0.287,0.14,0.158,0.007,0.228,-0.07,0.044,29868248.0,24958724.0,38818224.0,12.08,12.086,12.133,-0.0009154590532441695,0
2015-09-11T04:00:00.000000+0000,12.033,12.051,11.97,12.029,23338016.0,12.04,12.051,12.184,0.081,0.107,0.287,0.14,0.004,0.007,0.228,-0.07,33897445.0,29868248.0,24958724.0,12.06,12.073,12.118,-0.0009166150076473131,0
